contributors	truncated	text	in_reply_to_status_id	id	source	retweeted	coordinates	in_reply_to_screen_name	id_str	retweet_count	in_reply_to_user_id	favorited	geo	in_reply_to_user_id_str	possibly_sensitive	screen_name	created_at	in_reply_to_status_id_str	place
False	None	False	had a lovely day  in Paris with the tic-migrations team and the developers of gephi	Wed Apr 14 19:58:42 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	ekborra	None	12181116194	None	0	None	12181116194	None
None	False	RT @bitsoffreedom: RT @doctorow: Pls RT/blog! BoingBoing: "Sign the #ACTA Wellington Declaration! http://tinyurl.com/y6vg9rl	None	12051650805	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	False	None	None	12051650805	4	None	False	None	None	ekborra	Mon Apr 12 15:27:27 +0000 2010	None	None
False	None	False	RT @bitsoffreedom: Breaking: Live webcast of #ACTA negotiations available: http://is.gd/bponx	Mon Apr 12 15:27:17 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	ekborra	None	12051642790	None	0	None	12051642790	None
False	None	False	Attack of the pixels! http://bit.ly/dqPTea (via @sneakerpeet)	Mon Apr 12 15:25:39 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	ekborra	None	12051569978	None	0	None	12051569978	None
False	None	False	@sneakerpeet heb j j iphone gejailbreaked?  =&gt; Log in via ssh :)	Tue Apr 06 18:01:59 +0000 2010	False	11710398942	None	787094	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	11710398942	ekborra	peetsneekes	11710688010	None	0	None	11710688010	787094
False	None	False	@sneakerpeet just modify ur /etc/hosts :)	Tue Apr 06 17:51:18 +0000 2010	False	11708911992	None	787094	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	11708911992	ekborra	peetsneekes	11710221897	None	0	None	11710221897	787094
None	False	RT @esthr: RT @OpenNet: ONI News: Internet censorship Brussels style:  http://bit.ly/9jE3M4	None	11705498067	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	False	None	None	11705498067	1	None	False	None	None	ekborra	Tue Apr 06 16:06:59 +0000 2010	None	None
None	False	RT @nartv: Blog: Shadows in the Cloud http://www.nartv.org/2010/04/05/shadows-in-the-cloud/	None	11688152500	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	False	None	None	11688152500	2	None	False	None	None	ekborra	Tue Apr 06 08:18:45 +0000 2010	None	None
None	False	RT @InfowarMonitor: Groundbreaking cyber espionage report to be released http://bit.ly/cbxqNR  #shadows	None	11688102613	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	False	None	None	11688102613	3	None	False	None	None	ekborra	Tue Apr 06 08:16:46 +0000 2010	None	None
False	None	False	@sneakerpeet mhd ga ik ook heen :)	Mon Apr 05 21:06:10 +0000 2010	False	11655431375	None	787094	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	11655431375	ekborra	peetsneekes	11660589927	None	0	None	11660589927	787094
None	False	RT @jacoplane: Nature by Numbers, beautiful video: http://bit.ly/a8tgC6	None	11660546080	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	False	None	None	11660546080	1	None	False	None	None	ekborra	Mon Apr 05 21:05:08 +0000 2010	None	None
False	None	False	This week, Europeans must remind their representatives to defend open standards www.april.org/en/digital-agenda-letter-european-commission	Sun Apr 04 12:57:26 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	None	ekborra	None	11586258420	None	0	None	11586258420	None
None	False	RT @Boris: Je kunt de papieren Telefoongids opzeggen via http://bit.ly/cd0bHj (link rechtsonder) laten we dat allemaal doen (en retweeten)	None	11586210544	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	False	None	None	11586210544	261	None	False	None	None	ekborra	Sun Apr 04 12:56:00 +0000 2010	None	None
False	None	False	@sneakerpeet welk model?	Sat Apr 03 08:23:07 +0000 2010	False	11496658326	None	787094	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	11496658326	ekborra	peetsneekes	11525812451	None	0	None	11525812451	787094
False	None	False	Ik heb op Oneframeoffame gestemd voor 'Meest innovatieve concept' #DSA http://bit.ly/d-s-a	Thu Apr 01 09:40:39 +0000 2010	False	None	None	None	<a href="http://dsa.thenextweb.com" rel="nofollow">Dutch Startup Awards 2011</a>	None	ekborra	None	11416472973	None	0	None	11416472973	None
False	None	False	@silvertje only 1 url necessary: http://hasthelhcdestroyedtheearth.com	Thu Apr 01 08:58:26 +0000 2010	False	11394415162	None	8273852	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	11394415162	ekborra	silvertje	11415358152	None	0	None	11415358152	8273852
False	None	False	@Zuurstof Catch them Garvey, catch them Woo -oo- oo.  While you can. Highly recommended to see him live!	Tue Mar 30 13:11:30 +0000 2010	False	11306268067	None	16254100	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	11306268067	ekborra	Zuurstof	11307015543	None	0	None	11307015543	16254100
None	False	RT @silvertje: New blog post: API calls are the new scarcity online! http://bit.ly/aNmAxD	None	11249263274	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	False	None	None	11249263274	3	None	False	None	None	ekborra	Mon Mar 29 13:39:03 +0000 2010	None	None
None	False	RT @daveaitel: The war on WikiLeaks and why it matters http://dlvr.it/MyjL	None	11248931565	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	False	None	None	11248931565	4	None	False	None	None	ekborra	Mon Mar 29 13:31:31 +0000 2010	None	None
False	None	False	@Shoord just read it, but tnx :)	Sat Mar 27 13:17:06 +0000 2010	False	11136849576	None	15071880	<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>	11136849576	ekborra	Shoord	11143043230	None	0	None	11143043230	15071880
None	False	RT @musichackday: Hackers! Get excited. A full Music Hack Day comes to Amsterdam on 24/25 April. Hosted at Mediamatic. More details soon.	None	10918784104	web	False	None	None	10918784104	12	None	False	None	None	ekborra	Tue Mar 23 10:16:34 +0000 2010	None	None
False	None	False	stemmen!	Wed Mar 03 15:53:00 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	9929326352	None	0	None	9929326352	None
False	None	False	both on marktplaats and on tweedehandsmac I get Nigerian scam offers for my macbook pro which is on sale #fail	Sat Feb 27 18:24:03 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	9739855135	None	0	None	9739855135	None
None	False	RT @edial: The story of OpenStreetMap and Haiti is a must-read http://bit.ly/9youyt	None	9728706491	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	False	None	None	9728706491	2	None	False	None	None	ekborra	Sat Feb 27 13:28:55 +0000 2010	None	None
False	None	False	no access to my email is a pain in the ***!!!	Fri Feb 26 11:28:28 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	9673863239	None	0	None	9673863239	None
False	None	False	Want to buy my Macbook Pro (15'', dual core 2 2.96Ghz, 300GB 7200rpm, 4GB RAM, glossy screen)  http://bit.ly/bWl724	Tue Feb 23 14:19:13 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	9527245964	None	0	None	9527245964	None
False	None	False	A must-read blog post from @ethanz "We can’t circumvent our way around Internet censorship." http://bit.ly/b1Ca3B (via@Info_Activism)	Tue Feb 23 11:34:56 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	9521956590	None	1	None	9521956590	None
False	None	False	@silvertje (re: http://bit.ly/5bH0Qb) I'd so Google for sexual harassment!	Fri Jan 15 07:46:17 +0000 2010	False	None	None	8273852	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	silvertje	7780340954	None	0	None	7780340954	8273852
False	None	False	@jaasi 12vpn.com 60$ per jaar en je kijkt zo veel iplayer en hulu en luistert zo veel last.fm als je wil	Thu Jan 14 22:37:39 +0000 2010	False	7750725256	None	15168329	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	7750725256	ekborra	jaasi	7764263066	None	0	None	7764263066	15168329
None	False	RT @nartv: BTW, Google has not stopped censoring .cn results http://opennet.net/google_china/search.php?se=google.com&q1=falundafa.org&q2=	None	7705536269	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	False	None	None	7705536269	2	None	False	None	None	ekborra	Wed Jan 13 11:54:22 +0000 2010	None	None
False	None	False	RT @citizenlab: Great post by @nartv [on Google's move] here: http://bit.ly/7QS9jp	Wed Jan 13 00:07:11 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	7688676373	None	0	None	7688676373	None
False	None	False	wow, Google ending China censorship RT @nartv Google: A new approach to China http://bit.ly/4Ymnml	Tue Jan 12 23:54:18 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	7688220721	None	0	None	7688220721	None
False	None	False	110110, yet another binary day	Mon Jan 11 21:37:51 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	7643879041	None	0	None	7643879041	None
False	None	False	@PanMan nice!  Waar ben je?	Sat Jan 09 10:28:04 +0000 2010	False	7553351189	None	5468472	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	7553351189	ekborra	PanMan	7553496679	None	0	None	7553496679	5468472
False	None	False	@deedelidee joh, je bent niet de enige.  Wij moeten ook het hele weekend aan de bak.  Succes!	Sat Jan 09 09:04:37 +0000 2010	False	7551330906	None	17005193	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	7551330906	ekborra	deedelidee	7552150739	None	0	None	7552150739	17005193
None	False	RT @rtkrum: Chart Wars: The Political Power of Data Visualization http://bit.ly/7lJfb1	None	7453083606	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	False	None	None	7453083606	6	None	False	None	None	ekborra	Wed Jan 06 20:45:22 +0000 2010	None	None
None	False	RT @edial: Google's 10 toughest rivals | The Industry Standard http://bit.ly/4r329D	None	7453038644	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	False	None	None	7453038644	1	None	False	None	None	ekborra	Wed Jan 06 20:43:49 +0000 2010	None	None
None	False	RT @sivavaid: RT @michaelzimmer:  Google's Homepage Hypocrisy http://bit.ly/6mfppi	None	7452205013	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	False	None	None	7452205013	4	None	False	None	None	ekborra	Wed Jan 06 20:14:31 +0000 2010	None	None
None	False	RT @HackdeOverheid: RT @guardiantech: Boris Johnson lanceert London 'Datastore' met 100'n datasets http://bit.ly/7fOqnZ	None	7450776184	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	False	None	None	7450776184	1	None	False	None	None	ekborra	Wed Jan 06 19:24:06 +0000 2010	None	None
False	None	False	Google's reaction: "it's a bug" http://bit.ly/68ITzY (original post here: http://bit.ly/6W7qtd)	Wed Jan 06 15:10:59 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	7443377990	None	1	None	7443377990	None
False	None	False	Remarkable! In Google, type "[religion] is", for a few different ones, then try "Islam is"  No auto-suggest for the latter!	Wed Jan 06 15:07:51 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	7443286838	None	0	None	7443286838	None
False	None	False	@silvertje =SUM(A*40%,B*10%,C*10%)	Wed Jan 06 11:53:45 +0000 2010	False	None	None	8273852	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	silvertje	7438362936	None	0	None	7438362936	8273852
False	None	False	RT @PanMan: Awesome! http://nos.nl/video/127121-cmon--kypski-geven-one-frame-of-fame.html	Wed Jan 06 10:05:12 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	7436429447	None	0	None	7436429447	None
False	None	False	THIS LOOKS GOOD! http://www.google.com/phone	Tue Jan 05 18:46:52 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	7411491833	None	0	None	7411491833	None
False	None	False	@PanMan be fast, before nos tonight ;)	Tue Jan 05 13:46:44 +0000 2010	False	7402969821	None	5468472	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	7402969821	ekborra	PanMan	7403547078	None	0	None	7403547078	5468472
False	None	False	@martijndewaal in het temlab in ieder geval wel	Tue Jan 05 12:55:27 +0000 2010	False	7402041245	None	5940772	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	7402041245	ekborra	martijndewaal	7402366339	None	0	None	7402366339	5940772
False	None	False	Check me out in C-Mon & Kypski's new music video: : http://OneFrameOfFame.com/1101 Got a webcam? Then you can be in it too! #ofof	Tue Jan 05 00:13:36 +0000 2010	False	None	None	None	web	None	ekborra	None	7384358514	None	0	None	7384358514	None
False	None	False	Be part of C-Mon & Kypski's new music video: http://OneFrameOfFame.com #ofof	Mon Jan 04 09:58:51 +0000 2010	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	7362687280	None	0	None	7362687280	None
None	False	RT @sneakerpeet: This must be the word of the year of 2010: "duck face", it's the face people make to look sexy: http://i.imgur.com/cZFR ...	None	7234004487	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	False	None	None	7234004487	1	None	False	None	None	ekborra	Thu Dec 31 13:44:05 +0000 2009	None	None
None	False	RT @mbrinkerink: RT @johanoomen: www.publicdomainday.eu  "celebrate the role of the public domain in our societies" each January 1st  #p ...	None	7233965728	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	False	None	None	7233965728	1	None	False	None	None	ekborra	Thu Dec 31 13:42:33 +0000 2009	None	None
None	False	RT @bitsoffreedom: RT @MartijnVdS: @bitsoffreedom Bruce Schneier op CNN: http://bit.ly/55UFWW	None	7199806110	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	False	None	None	7199806110	3	None	False	None	None	ekborra	Wed Dec 30 16:06:02 +0000 2009	None	None
False	None	False	RT @sivavaid: The Digital Decade’s Definitive Reading List: Internet & Info-Tech Policy Books of the 2000s: http://bit.ly/7X1X0w	Wed Dec 30 12:49:12 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	7194882601	None	0	None	7194882601	None
False	None	False	@Shoord kijk avatar in 3D!  Ben al geweest, ga niet mee ;)  Veel plezier	Wed Dec 30 12:36:52 +0000 2009	False	7193646000	None	15071880	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	7193646000	ekborra	Shoord	7194640953	None	0	None	7194640953	15071880
False	None	False	@Zuurstof ja, ik mistte de optredens telkens :(  Volgende keer beter :)	Tue Dec 29 15:50:25 +0000 2009	False	7156507392	None	16254100	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	7156507392	ekborra	Zuurstof	7162522548	None	0	None	7162522548	16254100
False	None	False	@silvertje je kan ook vpn-en :)	Tue Dec 29 12:25:29 +0000 2009	False	7157188606	None	8273852	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	7157188606	ekborra	silvertje	7157704964	None	0	None	7157704964	8273852
False	None	False	@Zuurstof  jammer dat groundation zo grounded is in the us :s	Tue Dec 29 09:50:53 +0000 2009	False	7127783065	None	16254100	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	7127783065	ekborra	Zuurstof	7155171836	None	0	None	7155171836	16254100
False	None	False	RT @silvertje: BRILJANT! Internet Archaeologists Find Ruins Of 'Friendster' Civilization |  http://bit.ly/66FaW7	Thu Dec 17 08:59:00 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	6759124859	None	0	None	6759124859	None
False	None	False	Doing last mods of the year to http://deramp.nl http://almostreal.org http://w139.nl http://bof.nl	Tue Dec 15 10:06:43 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	6692084288	None	0	None	6692084288	None
False	None	False	@silvertje hoezo?  Je hebt een kilo manchego en truffels!	Mon Dec 14 19:48:42 +0000 2009	False	6670176815	None	8273852	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	6670176815	ekborra	silvertje	6671273832	None	0	None	6671273832	8273852
False	None	False	RT @digitalmethods: ipbrowser http://bit.ly/11uzZ4 & 4 the ppl of iran http://bit.ly/7WZxp9 exhib in Arts Santa Monica http://bit.ly/6NsNX9	Fri Dec 11 17:13:31 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	6572484339	None	0	None	6572484339	None
False	None	False	RT @digitalmethods: Sabine Niederer, Richard Rogers, Michael Stevenson, and Esther Weltevrede presented dmi research at atacd.net	Fri Dec 11 17:12:38 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	6572458782	None	1	None	6572458782	None
False	None	False	RT @bitsoffreedom: Beter laat dan nooit: mooi filmpje: Du Bist Terrorist: http://bit.ly/a7qie	Fri Nov 27 19:19:45 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	6120110365	None	0	None	6120110365	None
False	None	False	@hfr mail of dm me ff de url van de resultfile	Fri Nov 27 08:50:59 +0000 2009	False	6105782872	None	13342542	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	6105782872	ekborra	hanrusman	6107224263	None	0	None	6107224263	13342542
False	None	False	WikiLeaks is Releasing Over Half a Million US Text Msgs from 9/11 http://911.wikileaks.org/ #911txts	Wed Nov 25 18:31:20 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	6057162101	None	0	None	6057162101	None
False	None	False	@gmchar beterschap!  Gelukkig word je nu ook betaald als je ziek bent ;)	Wed Nov 25 17:38:33 +0000 2009	False	6055109774	None	45971952	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	6055109774	ekborra	gmcohm	6055796578	None	0	None	6055796578	45971952
False	None	False	RT @bitsoffreedom: Stop de vingerafdrukkendatabase! Onderteken de petititie op http://www.hetnieuwerijk.nl  @hetnieuwerijk	Tue Nov 24 15:29:51 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	6010608234	None	0	None	6010608234	None
False	None	False	@mbrinkerink @sabinesabine no worries, it's been there since the 50's and had a revamp a couple of years ago.	Fri Nov 20 16:30:09 +0000 2009	False	5893276885	None	25700527	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5893276885	ekborra	mbrinkerink	5893516584	None	0	None	5893516584	25700527
False	None	False	Does anybody know a cafe called 'progress bar'?	Fri Nov 20 12:52:11 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5888033437	None	0	None	5888033437	None
False	None	False	RT @BreakingNews: BULLETIN -- BELGIAN PRIME MINISTER VAN ROMPUY CHOSEN AS FIRST EUROPEAN UNION PRESIDENT.	Thu Nov 19 20:02:09 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5867121011	None	0	None	5867121011	None
False	None	False	just had 3 great days of brainstorming and coding to refactor dmitools into a proper framework	Thu Nov 19 19:58:07 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5867014341	None	0	None	5867014341	None
False	None	False	RT @autocompleteme: Eat Them And Gain Their Powers! http://bit.ly/3Eu8I4	Thu Nov 19 19:56:19 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5866969002	None	0	None	5866969002	None
False	None	False	rereading an AI textbook on operating system design	Wed Nov 18 20:03:30 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5835653373	None	0	None	5835653373	None
False	None	False	@silvertje dat mag ook	Wed Nov 18 16:07:43 +0000 2009	False	5829350741	None	8273852	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5829350741	ekborra	silvertje	5829766057	None	0	None	5829766057	8273852
False	None	False	@silvertje opdrachten moeten gevolgd worden vinnek.  Je probeert ze, via de opracht, iets bij te brengen.  #fail	Wed Nov 18 16:02:24 +0000 2009	False	5829536823	None	8273852	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5829536823	ekborra	silvertje	5829631014	None	0	None	5829631014	8273852
False	None	False	@gmchar "I'd rather work for Microsoft than buy a Mac"	Wed Nov 18 16:01:27 +0000 2009	False	None	None	45971952	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	gmcohm	5829605838	None	0	None	5829605838	45971952
False	None	False	RT @bitsoffreedom: LOL: waarom privacybescherming niet alleen aan de consument overgelaten kan worden: http://bit.ly/LEhNT	Wed Nov 18 12:52:29 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5825312431	None	0	None	5825312431	None
False	None	False	lol http://xkcd.com/664/	Wed Nov 18 10:10:36 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5822831571	None	0	None	5822831571	None
False	None	False	RT @sivavaid: RT @facebook: New Privacy Policy Adopted http://bit.ly/3kFZSC /SURPRISE! FB CHANGES ITS PRIVACY POLICY AGAIN!/	Wed Nov 18 08:16:37 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5821414034	None	0	None	5821414034	None
False	None	False	RT @bitsoffreedom: woordvoerder MinJus sluit niet uit dat rekeningrijden voor opsporingsdoeleinden wordt gebruikt: http://bit.ly/25nyKA	Tue Nov 17 16:59:41 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5800435663	None	0	None	5800435663	None
False	None	False	RT @sabinesabine: GISWatch 09 launched today! Check out the DMI contribution: http://bit.ly/3G4Q1a via @anatbd	Tue Nov 17 08:40:47 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5791163770	None	0	None	5791163770	None
False	None	False	@Shoord pong	Mon Nov 16 08:26:42 +0000 2009	False	5760373430	None	15071880	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5760373430	ekborra	Shoord	5760380903	None	0	None	5760380903	15071880
False	None	False	RT @NiemanLab: For those reading @cshirky on "algorithmic authority" http://tr.im/F1Cc see @jeiseman's video http://blip.tv/file/2849495	Sun Nov 15 22:03:03 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5747125725	None	0	None	5747125725	None
False	None	False	Hilarious Google suggests http://autocompleteme.com/ #sotq	Sun Nov 15 10:09:30 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5733366746	None	0	None	5733366746	None
False	None	False	Florian Cramer #sotq "There is no redundant storage of an online document, by default. "	Sat Nov 14 16:43:48 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5712583519	None	0	None	5712583519	None
False	None	False	@permberton #sotq so who or what is gonna add that semantic info?	Sat Nov 14 15:26:53 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5710899839	None	0	None	5710899839	None
False	None	False	Richard Rogers @ #sotq "What has relevance done to quality? "	Sat Nov 14 15:08:58 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5710526128	None	0	None	5710526128	None
False	None	False	@sneakerpeet when the sun shines, yes	Sat Nov 14 14:27:09 +0000 2009	False	5709686997	None	787094	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5709686997	ekborra	peetsneekes	5709712477	None	0	None	5709712477	787094
False	None	False	rumour about me on #sotq "i heard you code PHP blindfolded"	Sat Nov 14 14:20:02 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5709580356	None	0	None	5709580356	None
False	None	False	RT @castig:  our notes/comments on #GOOGLEWAVE (irony?) #sotq   find us here -&gt;  with:public "Notes on Society of the Query"	Sat Nov 14 13:45:10 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5708967432	None	0	None	5708967432	None
False	None	False	@sivasaid on #sotq "Only the elite and proficient get to opt out " ... of Google	Sat Nov 14 13:23:34 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5708619873	None	0	None	5708619873	None
False	None	False	"you could blur my face forever - I'm still bald"  #sotq	Sat Nov 14 13:13:54 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5708470977	None	0	None	5708470977	None
False	None	False	@laurux c the movie and u'll really see the power	Sat Nov 14 13:10:07 +0000 2009	False	5708394556	None	6437212	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5708394556	ekborra	laurux	5708412484	None	0	None	5708412484	6437212
False	None	False	Siva Vaidhyanathan's definition of Googlization: any aspect of human endeavor which is influenced by Google #sotq	Sat Nov 14 13:00:29 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5708263752	None	0	None	5708263752	None
False	None	False	Siva Vaidhyanathan's definition of Googlization: any aspect of human endeavor which is influenced by Google	Sat Nov 14 12:59:51 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5708252048	None	0	None	5708252048	None
False	None	False	Allesandro Ludovico: "Interface infatuation" #sotq	Sat Nov 14 10:48:15 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5706579011	None	0	None	5706579011	None
False	None	False	Allesandro Ludovico: Google masks itself as a public service. #sotq	Sat Nov 14 10:44:31 +0000 2009	False	None	None	None	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	None	ekborra	None	5706537713	None	0	None	5706537713	None
False	None	False	@sneakerpeet weet niet, volgens mij werken ze gewoon met lijsten.  Gewoon zeggen dat je Marieke, Richard, Erik, Esther, Anne, enzo kent :p	Fri Nov 13 21:48:01 +0000 2009	False	5691942229	None	787094	<a href="http://www.tweetdeck.com/" rel="nofollow">TweetDeck</a>	5691942229	ekborra	peetsneekes	5691976501	None	0	None	5691976501	787094
