contributors	truncated	text	in_reply_to_status_id	id	source	retweeted	coordinates	in_reply_to_screen_name	id_str	retweet_count	in_reply_to_user_id	favorited	geo	in_reply_to_user_id_str	possibly_sensitive	screen_name	created_at	in_reply_to_status_id_str	place
False	None	False	@JanFolkersma dank voor de tip. Op Windows is xchat echter ook geen free software :(	Tue Sep 04 18:49:02 +0000 2012	False	243022610173161472	None	350921379	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	243022610173161472	ekborra	JanFolkersma	243058102772039680	None	0	None	243058102772039680	350921379
False	None	False	@JanFolkersma dank voor de suggestie, mIRC is echter geen free software	Tue Sep 04 16:27:13 +0000 2012	False	243013692004900864	None	350921379	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	243013692004900864	ekborra	JanFolkersma	243022414974423040	None	0	None	243022414974423040	350921379
None	False	RT @ibogost: "Hi Ian, You haven't visited Cow Clicker in a while and there's some activity you might have missed."	None	242948303321444353	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	242948303321444353	3	None	False	None	None	ekborra	Tue Sep 04 11:32:43 +0000 2012	None	None
False	None	False	@silvertje which book contains those essays?	Tue Sep 04 11:14:00 +0000 2012	False	242919117156413440	None	8273852	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	242919117156413440	ekborra	silvertje	242943592535056385	None	0	None	242943592535056385	8273852
False	None	False	@mirkoschaefer unfortunately mIRC is not free software	Tue Sep 04 10:02:52 +0000 2012	False	242925411175124992	None	195361298	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	242925411175124992	ekborra	mirkoschaefer	242925692038287361	None	0	None	242925692038287361	195361298
False	None	False	Does anyone know a good free software IRC client for windows?	Tue Sep 04 09:55:26 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	ekborra	None	242923821013819393	None	1	None	242923821013819393	None
False	None	False	@cgrltz in iCentre CS you'll get a free replacement laptop too!	Mon Sep 03 05:36:29 +0000 2012	False	242495841401716737	None	47438273	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	242495841401716737	ekborra	cgrltz	242496266519588864	None	0	None	242496266519588864	47438273
False	None	False	@cgrltz kernel panics on new machine mean failing hardware. Go to iCentre CS and have it replaced (it'll take a day or so)	Mon Sep 03 03:00:03 +0000 2012	False	242341993928351745	None	47438273	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	242341993928351745	ekborra	cgrltz	242456896450220032	None	0	None	242456896450220032	47438273
None	False	RT @fogonwater: Google Earth fractals : http://t.co/tJ2PRRPS	None	242456398963830784	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	242456398963830784	8	None	False	None	None	False	ekborra	Mon Sep 03 02:58:04 +0000 2012	None	None
None	False	RT @silvertje: “I have read and agree to the Terms” is the biggest lie on the web.  We aim to fix that: http://t.co/wsLmlE0c	None	240361721783533568	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	240361721783533568	6	None	False	None	None	False	ekborra	Tue Aug 28 08:14:34 +0000 2012	None	None
None	False	RT @AlexanderNL: Dropbox introduceert verbeterde beveiliging. Goed nieuws voor belangrijke cloudservice. Wel even aanzetten https://t.co ...	None	240358838191149057	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	240358838191149057	64	None	False	None	None	ekborra	Tue Aug 28 08:03:07 +0000 2012	None	None
None	False	RT @SunFoundation: Who paid for that political ad? Use our app for iPhone or Android to find out! http://t.co/RDuZs4XU	None	238634119964270593	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	238634119964270593	12	None	False	None	None	False	ekborra	Thu Aug 23 13:49:42 +0000 2012	None	None
None	False	RT @mdieter: Ned Rossiter, Materialities of Software: Logistics, Labor, Infrastructure: http://t.co/ZKh7CvIe	None	238375659284598785	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	238375659284598785	8	None	False	None	None	False	ekborra	Wed Aug 22 20:42:40 +0000 2012	None	None
None	False	“@dalprof: In case you missed it: MLA sets guidelines on how to cite tweets in academic papers  http://t.co/Ic7SNF6” @silvertje	None	237276375030046720	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	237276375030046720	0	None	False	None	None	False	ekborra	Sun Aug 19 19:54:30 +0000 2012	None	None
False	None	False	@StudioMoniker of course :) Well done!	Thu Apr 12 12:33:23 +0000 2012	False	190416913644527617	None	425007261	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	190416913644527617	ekborra	StudioMoniker	190417327907553280	None	0	None	190417327907553280	425007261
False	None	False	@StudioMoniker another suggestion: dohn't answer stupid questions :p	Thu Apr 12 12:32:59 +0000 2012	False	190416913644527617	None	425007261	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	190416913644527617	ekborra	StudioMoniker	190417226485088257	None	0	None	190417226485088257	425007261
None	False	Google suggest as movie script “@StudioMoniker: NEW!!! Things You Should Not Do!http://t.co/ZGu2RlV”	None	190416588267208704	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	190416588267208704	0	None	False	None	None	False	ekborra	Thu Apr 12 12:30:27 +0000 2012	None	None
False	None	False	@StudioMoniker awesome! How did you get so many suggestions for "how not to"? Normally you only get 10 or so...	Thu Apr 12 12:29:25 +0000 2012	False	190415427975917570	None	425007261	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	190415427975917570	ekborra	StudioMoniker	190416330330079234	None	0	None	190416330330079234	425007261
None	False	RT @web_martin: Twitter sent me *all* information they stored from me. Really interesting. How to get it: https://t.co/lSRqECs9 #nologs  ...	None	184578119963914241	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	184578119963914241	29	None	False	None	None	False	ekborra	Tue Mar 27 09:50:27 +0000 2012	None	None
None	False	RT @JCPlantin: Mapping #Fukushima online debate to printed in this week's @derfreitag &amp; web http://t.co/LAsc0Wb8 w/ @safecast @jCiv_IIDj	None	181020760926724096	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	181020760926724096	2	None	False	None	None	False	ekborra	Sat Mar 17 14:14:47 +0000 2012	None	None
None	False	RT @berrydm: Thanks for the warning - CIA Chief: We’ll Spy on You Through Your Dishwasher http://t.co/IGLVEUxp	None	180606458633789441	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	180606458633789441	1	None	False	None	None	False	ekborra	Fri Mar 16 10:48:29 +0000 2012	None	None
None	False	RT @citizenlab: The NSA's new massive Utah-based decryption/SIGINT facility profiled http://t.co/QSgszwL5	None	180606432591355904	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	180606432591355904	5	None	False	None	None	False	ekborra	Fri Mar 16 10:48:23 +0000 2012	None	None
None	False	RT @Gephi: KONY2012: See How Invisible Networks Helped a Campaign Capture the World’s Attention http://t.co/KOrdyxx3 (via @socialflow )  ...	None	180605818171949056	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	180605818171949056	6	None	False	None	None	False	ekborra	Fri Mar 16 10:45:57 +0000 2012	None	None
None	False	RT @AlexanderNL: Wow... Honderdduizend bezoekers NU.nl wellicht besmet met trojan http://t.co/GozCYLKy	None	180283089786908672	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	180283089786908672	49	None	False	None	None	False	ekborra	Thu Mar 15 13:23:32 +0000 2012	None	None
None	False	ff naar de hortus om te lezen http://t.co/5a16WheY	None	180273492661514240	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	False	None	None	180273492661514240	0	None	False	None	None	False	ekborra	Thu Mar 15 12:45:25 +0000 2012	None	None
False	None	False	@astridmager @esthr awesome, congrats!	Thu Mar 15 09:44:01 +0000 2012	False	179933549988806657	None	14932303	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	179933549988806657	ekborra	astridmager	180227844599840768	None	0	None	180227844599840768	14932303
False	None	False	@astridmager plz do keep me informed of any English texts :)	Tue Mar 13 15:50:47 +0000 2012	False	179591752775245824	None	14932303	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	179591752775245824	ekborra	astridmager	179595369355804673	None	0	None	179595369355804673	14932303
None	False	RT @PT_WebArchive: Map of Web archiving initiatives worldwide in March, 2012: http://t.co/dlF63soX Code to generate the map available:  ...	None	179590618371194881	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	179590618371194881	4	None	False	None	None	False	ekborra	Tue Mar 13 15:31:54 +0000 2012	None	None
None	False	awesome, #robodock is back!!! 7-9 june 2012 @ ADM Amsterdam https://t.co/Q204op3m	None	179558199282778112	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	179558199282778112	0	None	False	None	None	False	ekborra	Tue Mar 13 13:23:05 +0000 2012	None	None
None	False	One day of edits on Wikipedia (animation) http://t.co/nJdegIWD	None	179554722016006144	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	179554722016006144	4	None	False	None	None	False	ekborra	Tue Mar 13 13:09:16 +0000 2012	None	None
None	False	RT @cgrltz: Real-time research network, event 3 in York, March 23-24 http://t.co/gdIR37do	None	179539870845382656	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	179539870845382656	2	None	False	None	None	False	ekborra	Tue Mar 13 12:10:15 +0000 2012	None	None
None	False	Second iteration of political insights: Trending political queries grouped by leaning http://t.co/aYYSsT18	None	179502971418185729	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	179502971418185729	1	None	False	None	None	False	ekborra	Tue Mar 13 09:43:38 +0000 2012	None	None
None	False	“@FBorgesius: "Obama's Reelection Site Is Tracking You, Too" http://t.co/DPEK0gwI” @cgrltz @silvertje	None	179494534768640000	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	179494534768640000	0	None	False	None	None	False	ekborra	Tue Mar 13 09:10:06 +0000 2012	None	None
None	False	RT @juspar: Geert Lovink's new book, Networks Without a Cause,  is out: http://t.co/gvoOgj3l #Polity	None	179493970534080514	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	179493970534080514	8	None	False	None	None	False	ekborra	Tue Mar 13 09:07:52 +0000 2012	None	None
False	None	False	@astridmager nice abstract! Do you also have a longer version of the paper which you wouldn't mind to share?	Tue Mar 13 09:05:51 +0000 2012	False	None	None	14932303	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	ekborra	astridmager	179493464235454464	None	0	None	179493464235454464	14932303
None	False	RT @tbfld: Nice: library.nu ≈ generic pharma manufacturers. Chris Kelty on library.nu http://t.co/ot98OYw6	None	179492715036295168	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	179492715036295168	3	None	False	None	None	False	ekborra	Tue Mar 13 09:02:52 +0000 2012	None	None
False	None	False	At BKO, getting certified.	Mon Mar 12 15:07:07 +0000 2012	False	None	None	None	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	None	ekborra	None	179221994296979456	None	0	None	179221994296979456	None
None	False	RT @silvertje: New blog post: Visualizing Facebook's Alternative Fabric of the Web http://t.co/2yEKkHva	None	179221698405605376	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	179221698405605376	1	None	False	None	None	False	ekborra	Mon Mar 12 15:05:57 +0000 2012	None	None
False	None	False	@astridmager @cgrltz how do you do it? I feel so tired after spending the same few days ...	Mon Mar 12 15:05:47 +0000 2012	False	179219606152548352	None	14932303	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	179219606152548352	ekborra	astridmager	179221658748452864	None	0	None	179221658748452864	14932303
None	False	RT @silvertje: Anne Helmond and Carolin Gerlitz explain the Like Economy http://t.co/bYWajQyk #unlikeus	None	179189109519155200	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	179189109519155200	5	None	False	None	None	False	ekborra	Mon Mar 12 12:56:27 +0000 2012	None	None
False	None	False	@astridmager awesome, thanks!	Mon Mar 12 11:47:57 +0000 2012	False	179171720270323714	None	14932303	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	179171720270323714	ekborra	astridmager	179171871529504769	None	0	None	179171871529504769	14932303
False	None	False	@astridmager thanks a lot!	Mon Mar 12 11:15:31 +0000 2012	False	179163631173386240	None	14932303	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	179163631173386240	ekborra	astridmager	179163706746351616	None	0	None	179163706746351616	14932303
False	None	False	@astridmager tnx, plz point to interesting info / slides / sites when you see them. Too bad I cannot be there in person!	Mon Mar 12 10:58:00 +0000 2012	False	179159059251986432	None	14932303	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	179159059251986432	ekborra	astridmager	179159300407705601	None	0	None	179159300407705601	14932303
None	False	RT @henkvaness: Here's another way to disable personalized search in Google: http://t.co/6kNII3z0 (Thanks for the followup @yoast.)	None	179158641004396544	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	179158641004396544	7	None	False	None	None	False	ekborra	Mon Mar 12 10:55:23 +0000 2012	None	None
None	False	Things internet researchers should know about Google https://t.co/dVTCwJGV	None	179157355508924417	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	179157355508924417	0	None	False	None	None	False	ekborra	Mon Mar 12 10:50:16 +0000 2012	None	None
False	None	False	@astridmager what's the hashtag of the symposium?	Mon Mar 12 10:32:00 +0000 2012	False	179138956087136256	None	14932303	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	179138956087136256	ekborra	astridmager	179152758979575808	None	0	None	179152758979575808	14932303
None	False	RT @golan: Fascinating list of blacklisted terms on Weibo (China's Twitter) - http://t.co/jIoAFfKm (via @emax @160B)	None	179145694148427776	<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>	False	None	None	179145694148427776	11	None	False	None	None	False	ekborra	Mon Mar 12 10:03:56 +0000 2012	None	None
